scenario,tariff_plan_code_from,tariff_plan_code_to,arpu_segment,arpu_change_pct,conversion_rate
history_shift,tariff_1,tariff_16,MID,-0.04934158866341547,0.5
history_shift,tariff_1,tariff_17,MID,-0.29802858500619456,0.5
history_shift,tariff_1,tariff_18,MID,0.31293399320826254,0.5
history_shift,tariff_1,tariff_19,MID,0.15168870905043425,0.5
history_shift,tariff_1,tariff_2,MID,0.205273475749196,0.5
history_shift,tariff_1,tariff_20,MID,-0.1721773297276465,0.5
history_shift,tariff_1,tariff_21,MID,0.2678977588240683,0.5
history_shift,tariff_1,tariff_3,MID,-0.07792688518884475,0.5
history_shift,tariff_1,tariff_4,MID,-0.10335683631163017,0.5
history_shift,tariff_1,tariff_5,MID,0.23028981595362125,0.5
history_shift,tariff_1,tariff_6,MID,-0.2617023239798807,0.5
history_shift,tariff_1,tariff_7,MID,-0.05569351066126817,0.5
history_shift,tariff_1,tariff_8,MID,0.4196364235690516,0.5
history_shift,tariff_1,tariff_9,MID,0.24062221302652476,0.5
history_shift,tariff_10,tariff_1,HIGH,0.37594813268910793,0.5
history_shift,tariff_10,tariff_10,HIGH,0.0,0.5
history_shift,tariff_10,tariff_11,HIGH,-0.34507141409092734,0.5
history_shift,tariff_10,tariff_12,HIGH,-0.16615467547028367,0.5
history_shift,tariff_10,tariff_13,HIGH,-0.12701252769356366,0.5
history_shift,tariff_10,tariff_14,HIGH,0.05605563169877546,0.5
history_shift,tariff_10,tariff_15,HIGH,-0.06485961897378881,0.5
history_shift,tariff_10,tariff_16,HIGH,0.009207867754490891,0.5
history_shift,tariff_10,tariff_17,HIGH,-0.39603801420886775,0.5
history_shift,tariff_10,tariff_18,HIGH,0.2644962301804321,0.5
history_shift,tariff_10,tariff_19,HIGH,-0.07606328089175737,0.5
history_shift,tariff_10,tariff_2,HIGH,-0.2055568529142738,0.5
history_shift,tariff_10,tariff_20,HIGH,-0.058318245575791766,0.5
history_shift,tariff_10,tariff_21,HIGH,0.053318251211653914,0.5
history_shift,tariff_10,tariff_3,HIGH,-0.02659470935679492,0.5
history_shift,tariff_10,tariff_4,HIGH,-0.3140775928940035,0.5
history_shift,tariff_10,tariff_5,HIGH,0.25829192327809614,0.5
history_shift,tariff_10,tariff_6,HIGH,-0.05476524237454976,0.5
history_shift,tariff_10,tariff_7,HIGH,-0.11497549005496782,0.5
history_shift,tariff_10,tariff_8,HIGH,-0.046375520683118836,0.5
history_shift,tariff_10,tariff_9,HIGH,0.0342285672060403,0.5
history_shift,tariff_10,tariff_1,LOW,0.0974450524611408,0.5
history_shift,tariff_10,tariff_10,LOW,0.0,0.5
history_shift,tariff_10,tariff_11,LOW,-0.38248347249376863,0.5
history_shift,tariff_10,tariff_12,LOW,-0.04556025640762415,0.5
history_shift,tariff_10,tariff_13,LOW,-0.04662446759715112,0.5
history_shift,tariff_10,tariff_14,LOW,0.0006191190702065398,0.5
history_shift,tariff_10,tariff_15,LOW,0.11749111309254354,0.5
history_shift,tariff_10,tariff_16,LOW,0.14120513422500441,0.5
history_shift,tariff_10,tariff_17,LOW,-0.17530033828965477,0.5
history_shift,tariff_10,tariff_18,LOW,-0.2018682054572686,0.5
history_shift,tariff_10,tariff_19,LOW,0.1255632268523746,0.5
history_shift,tariff_10,tariff_2,LOW,0.11050895961784044,0.5
history_shift,tariff_10,tariff_20,LOW,-0.04534721548664977,0.5
history_shift,tariff_10,tariff_21,LOW,0.20594509912252495,0.5
history_shift,tariff_10,tariff_3,LOW,-0.1379620125089404,0.5
history_shift,tariff_10,tariff_4,LOW,-0.07404213833792109,0.5
history_shift,tariff_10,tariff_5,LOW,-0.06516386821047829,0.5
history_shift,tariff_10,tariff_6,LOW,-0.22628141028383966,0.5
history_shift,tariff_10,tariff_7,LOW,-0.2376983619999681,0.5
history_shift,tariff_10,tariff_8,LOW,0.1172246032138834,0.5
history_shift,tariff_10,tariff_9,LOW,0.687157230150246,0.5
history_shift,tariff_10,tariff_1,MID,0.0793187311321496,0.5
history_shift,tariff_10,tariff_10,MID,0.0,0.5
history_shift,tariff_10,tariff_11,MID,0.15017701833912836,0.5
history_shift,tariff_10,tariff_12,MID,0.06632828150057138,0.5
history_shift,tariff_10,tariff_13,MID,-0.2790088716375095,0.5
history_shift,tariff_10,tariff_14,MID,0.28997433791105154,0.5
history_shift,tariff_10,tariff_15,MID,0.16891012559162483,0.5
history_shift,tariff_10,tariff_16,MID,0.3518002799099298,0.5
history_shift,tariff_10,tariff_17,MID,0.3456472903718969,0.5
history_shift,tariff_10,tariff_18,MID,0.09523858738061441,0.5
history_shift,tariff_10,tariff_19,MID,0.1971148721246247,0.5
history_shift,tariff_10,tariff_2,MID,-0.15008109452118326,0.5
history_shift,tariff_10,tariff_20,MID,0.09602826875090258,0.5
history_shift,tariff_10,tariff_21,MID,-0.1442060880749996,0.5
history_shift,tariff_10,tariff_3,MID,-0.0885587876058138,0.5
history_shift,tariff_10,tariff_4,MID,0.17795723536162403,0.5
history_shift,tariff_10,tariff_5,MID,-0.010170417954669081,0.5
history_shift,tariff_10,tariff_6,MID,0.23769943443128447,0.5
history_shift,tariff_10,tariff_7,MID,-0.2995517191056749,0.5
history_shift,tariff_10,tariff_8,MID,-0.0550265485143263,0.5
history_shift,tariff_10,tariff_9,MID,0.012348915468781672,0.5
history_shift,tariff_11,tariff_1,HIGH,0.4124443649227113,0.5
history_shift,tariff_11,tariff_10,HIGH,0.19608754892164662,0.5
history_shift,tariff_11,tariff_11,HIGH,0.0,0.5
history_shift,tariff_11,tariff_12,HIGH,-0.06998399321644069,0.5
history_shift,tariff_11,tariff_13,HIGH,-0.18325825742574145,0.5
history_shift,tariff_11,tariff_14,HIGH,0.13458367158133056,0.5
history_shift,tariff_11,tariff_15,HIGH,0.05824679976423137,0.5
history_shift,tariff_11,tariff_16,HIGH,0.1098306043179128,0.5
history_shift,tariff_11,tariff_17,HIGH,-0.29742560449533717,0.5
history_shift,tariff_11,tariff_18,HIGH,-0.10090760227494094,0.5
history_shift,tariff_11,tariff_19,HIGH,0.2784645147015212,0.5
history_shift,tariff_11,tariff_2,HIGH,-0.07542542903822008,0.5
history_shift,tariff_11,tariff_20,HIGH,0.020886366473869114,0.5
history_shift,tariff_11,tariff_21,HIGH,0.1962899000658369,0.5
history_shift,tariff_11,tariff_3,HIGH,0.15248890870202322,0.5
history_shift,tariff_11,tariff_4,HIGH,0.24767011495640098,0.5
history_shift,tariff_11,tariff_5,HIGH,-0.13874222911822615,0.5
history_shift,tariff_11,tariff_6,HIGH,0.2842551728361621,0.5
history_shift,tariff_11,tariff_7,HIGH,-0.2019180499316147,0.5
history_shift,tariff_11,tariff_8,HIGH,0.24267874277815202,0.5
history_shift,tariff_11,tariff_9,HIGH,-0.04198321928899902,0.5
history_shift,tariff_11,tariff_1,LOW,0.12534150376139386,0.5
history_shift,tariff_11,tariff_10,LOW,0.06690002723687798,0.5
history_shift,tariff_11,tariff_11,LOW,0.0,0.5
history_shift,tariff_11,tariff_12,LOW,0.0912784250266065,0.5
history_shift,tariff_11,tariff_13,LOW,-0.0945364544676515,0.5
history_shift,tariff_11,tariff_14,LOW,-0.19635127274486125,0.5
history_shift,tariff_11,tariff_15,LOW,-0.2590693731957767,0.5
history_shift,tariff_11,tariff_16,LOW,-0.5506274409171993,0.5
history_shift,tariff_11,tariff_17,LOW,0.2560348150325765,0.5
history_shift,tariff_11,tariff_18,LOW,-0.0019885109535589945,0.5
history_shift,tariff_11,tariff_19,LOW,-0.14703188432848002,0.5
history_shift,tariff_11,tariff_2,LOW,0.03551259970842402,0.5
history_shift,tariff_11,tariff_20,LOW,0.39000354199723575,0.5
history_shift,tariff_11,tariff_21,LOW,-0.2053340736487626,0.5
history_shift,tariff_11,tariff_3,LOW,0.3707396215148473,0.5
history_shift,tariff_11,tariff_4,LOW,0.15179355003068837,0.5
history_shift,tariff_11,tariff_5,LOW,0.34968902892796827,0.5
history_shift,tariff_11,tariff_6,LOW,0.36011359479383676,0.5
history_shift,tariff_11,tariff_7,LOW,-0.12624048710874813,0.5
history_shift,tariff_11,tariff_8,LOW,-0.13542531262521157,0.5
history_shift,tariff_11,tariff_9,LOW,0.22365301163783086,0.5
history_shift,tariff_11,tariff_1,MID,0.026541810708359082,0.5
history_shift,tariff_11,tariff_10,MID,0.1948906602482143,0.5
history_shift,tariff_11,tariff_11,MID,0.0,0.5
history_shift,tariff_11,tariff_12,MID,-0.19260642020021107,0.5
history_shift,tariff_11,tariff_13,MID,-0.0258052883158462,0.5
history_shift,tariff_11,tariff_14,MID,0.12022421356878756,0.5
history_shift,tariff_11,tariff_15,MID,0.049449191359494535,0.5
history_shift,tariff_11,tariff_16,MID,-0.14802016167116602,0.5
history_shift,tariff_11,tariff_17,MID,-0.2748484319736969,0.5
history_shift,tariff_11,tariff_18,MID,0.08353007661366985,0.5
history_shift,tariff_11,tariff_19,MID,0.09274750049241566,0.5
history_shift,tariff_11,tariff_2,MID,0.026454336606367656,0.5
history_shift,tariff_11,tariff_20,MID,0.08665683875694802,0.5
history_shift,tariff_11,tariff_21,MID,0.009917665831266256,0.5
history_shift,tariff_11,tariff_3,MID,-0.060878874352454135,0.5
history_shift,tariff_11,tariff_4,MID,-0.2513894654775404,0.5
history_shift,tariff_11,tariff_5,MID,-0.030145033610836543,0.5
history_shift,tariff_11,tariff_6,MID,-0.11045958766335576,0.5
history_shift,tariff_11,tariff_7,MID,0.1739522134381129,0.5
history_shift,tariff_11,tariff_8,MID,0.04614526194634189,0.5
history_shift,tariff_11,tariff_9,MID,-0.11392829551565321,0.5
history_shift,tariff_12,tariff_1,HIGH,0.06371032537677475,0.5
history_shift,tariff_12,tariff_10,HIGH,-0.005782801165090074,0.5
history_shift,tariff_12,tariff_11,HIGH,0.16896527093054714,0.5
history_shift,tariff_12,tariff_12,HIGH,0.0,0.5
history_shift,tariff_12,tariff_13,HIGH,-0.2716888665900033,0.5
history_shift,tariff_12,tariff_14,HIGH,-0.19397944568993,0.5
history_shift,tariff_12,tariff_15,HIGH,0.0794225659734427,0.5
history_shift,tariff_12,tariff_16,HIGH,0.26904085273084055,0.5
history_shift,tariff_12,tariff_17,HIGH,-0.11167635706314799,0.5
history_shift,tariff_12,tariff_18,HIGH,0.0424492671850454,0.5
history_shift,tariff_12,tariff_19,HIGH,0.045437581705129335,0.5
history_shift,tariff_12,tariff_2,HIGH,0.14632458790197617,0.5
history_shift,tariff_12,tariff_20,HIGH,-0.3375637435438362,0.5
history_shift,tariff_12,tariff_21,HIGH,-0.17288540517234224,0.5
history_shift,tariff_12,tariff_3,HIGH,0.2482546689101965,0.5
history_shift,tariff_12,tariff_4,HIGH,0.1384055191602347,0.5
history_shift,tariff_12,tariff_5,HIGH,0.3027717103879256,0.5
history_shift,tariff_12,tariff_6,HIGH,0.18164625050378588,0.5
history_shift,tariff_12,tariff_7,HIGH,0.10836932363502291,0.5
history_shift,tariff_12,tariff_8,HIGH,-0.07899839062893865,0.5
history_shift,tariff_12,tariff_9,HIGH,-0.35321417766130275,0.5
history_shift,tariff_12,tariff_1,LOW,-0.21533148705307262,0.5
history_shift,tariff_12,tariff_10,LOW,-0.4831829643605188,0.5
history_shift,tariff_12,tariff_11,LOW,0.40660831113525164,0.5
history_shift,tariff_12,tariff_12,LOW,0.0,0.5
history_shift,tariff_12,tariff_13,LOW,-0.2919377287552351,0.5
history_shift,tariff_12,tariff_14,LOW,-0.0637019081406077,0.5
history_shift,tariff_12,tariff_15,LOW,-0.17602881958624578,0.5
history_shift,tariff_12,tariff_16,LOW,-0.10526881908255531,0.5
history_shift,tariff_12,tariff_17,LOW,-0.20937244637584465,0.5
history_shift,tariff_12,tariff_18,LOW,-0.259604341081734,0.5
history_shift,tariff_12,tariff_19,LOW,-0.17604948254276787,0.5
history_shift,tariff_12,tariff_2,LOW,0.0997042507453173,0.5
history_shift,tariff_12,tariff_20,LOW,-0.2133290368530634,0.5
history_shift,tariff_12,tariff_21,LOW,-0.055238446410298084,0.5
history_shift,tariff_12,tariff_3,LOW,0.041710781420235266,0.5
history_shift,tariff_12,tariff_4,LOW,-0.07738031039797963,0.5
history_shift,tariff_12,tariff_5,LOW,-0.16005704174777038,0.5
history_shift,tariff_12,tariff_6,LOW,-0.2185814330803272,0.5
history_shift,tariff_12,tariff_7,LOW,-0.04384044326416826,0.5
history_shift,tariff_12,tariff_8,LOW,0.5477992426856366,0.5
history_shift,tariff_12,tariff_9,LOW,-0.04400062115511721,0.5
history_shift,tariff_12,tariff_1,MID,-0.3058018357542979,0.5
history_shift,tariff_12,tariff_10,MID,0.2090725157202644,0.5
history_shift,tariff_12,tariff_11,MID,0.07681770598744753,0.5
history_shift,tariff_12,tariff_12,MID,0.0,0.5
history_shift,tariff_12,tariff_13,MID,0.08165028874998674,0.5
history_shift,tariff_12,tariff_14,MID,0.3673221693798263,0.5
history_shift,tariff_12,tariff_15,MID,0.08532639710492339,0.5
history_shift,tariff_12,tariff_16,MID,0.2677573065471631,0.5
history_shift,tariff_12,tariff_17,MID,0.08704175650959878,0.5
history_shift,tariff_12,tariff_18,MID,0.02009790453099758,0.5
history_shift,tariff_12,tariff_19,MID,0.054350079595683304,0.5
history_shift,tariff_12,tariff_2,MID,-0.14900106280426442,0.5
history_shift,tariff_12,tariff_20,MID,-0.14704487960605775,0.5
history_shift,tariff_12,tariff_21,MID,0.35115593115917276,0.5
history_shift,tariff_12,tariff_3,MID,0.02125458004412247,0.5
history_shift,tariff_12,tariff_4,MID,0.09129050796786872,0.5
history_shift,tariff_12,tariff_5,MID,0.10731573023641026,0.5
history_shift,tariff_12,tariff_6,MID,0.0299426767935134,0.5
history_shift,tariff_12,tariff_7,MID,-0.29208209251508443,0.5
history_shift,tariff_12,tariff_8,MID,0.7940533923725772,0.5
history_shift,tariff_12,tariff_9,MID,0.05282799516060349,0.5
history_shift,tariff_13,tariff_1,HIGH,-0.3423318070522601,0.5
history_shift,tariff_13,tariff_10,HIGH,0.2179439836830742,0.5
history_shift,tariff_13,tariff_11,HIGH,-0.035810353347841294,0.5
history_shift,tariff_13,tariff_12,HIGH,-0.19899031831183434,0.5
history_shift,tariff_13,tariff_13,HIGH,0.0,0.5
history_shift,tariff_13,tariff_14,HIGH,0.2737589942272038,0.5
history_shift,tariff_13,tariff_15,HIGH,0.07874446810087066,0.5
history_shift,tariff_13,tariff_16,HIGH,0.08549541916725797,0.5
history_shift,tariff_13,tariff_17,HIGH,-0.01758766110826169,0.5
history_shift,tariff_13,tariff_18,HIGH,0.1507755991511465,0.5
history_shift,tariff_13,tariff_19,HIGH,0.32476668248380736,0.5
history_shift,tariff_13,tariff_2,HIGH,-0.37731792879212156,0.5
history_shift,tariff_13,tariff_20,HIGH,0.0644887989142188,0.5
history_shift,tariff_13,tariff_21,HIGH,0.05881246197589,0.5
history_shift,tariff_13,tariff_3,HIGH,0.05479476884943962,0.5
history_shift,tariff_13,tariff_4,HIGH,-0.19415601305225852,0.5
history_shift,tariff_13,tariff_5,HIGH,0.23138933417562998,0.5
history_shift,tariff_13,tariff_6,HIGH,0.11930076026263828,0.5
history_shift,tariff_13,tariff_7,HIGH,-0.2057705812324541,0.5
history_shift,tariff_13,tariff_8,HIGH,0.2485015379410724,0.5
history_shift,tariff_13,tariff_9,HIGH,0.10827323851124716,0.5
history_shift,tariff_13,tariff_1,LOW,0.1577640024849588,0.5
history_shift,tariff_13,tariff_10,LOW,-0.006019395946082862,0.5
history_shift,tariff_13,tariff_11,LOW,0.06421420562133268,0.5
history_shift,tariff_13,tariff_12,LOW,0.5039680210833466,0.5
history_shift,tariff_13,tariff_13,LOW,0.0,0.5
history_shift,tariff_13,tariff_14,LOW,-0.038662898067087614,0.5
history_shift,tariff_13,tariff_15,LOW,0.04994230558848454,0.5
history_shift,tariff_13,tariff_16,LOW,0.4421985694323496,0.5
history_shift,tariff_13,tariff_17,LOW,0.19739888946129114,0.5
history_shift,tariff_13,tariff_18,LOW,0.1133901424733596,0.5
history_shift,tariff_13,tariff_19,LOW,-0.05974002300807538,0.5
history_shift,tariff_13,tariff_2,LOW,0.058973222294626045,0.5
history_shift,tariff_13,tariff_20,LOW,-0.031116085123151303,0.5
history_shift,tariff_13,tariff_21,LOW,0.21038573292436658,0.5
history_shift,tariff_13,tariff_3,LOW,0.06474428673934152,0.5
history_shift,tariff_13,tariff_4,LOW,-0.02405394882704478,0.5
history_shift,tariff_13,tariff_5,LOW,-0.08073447811985258,0.5
history_shift,tariff_13,tariff_6,LOW,-0.25018459852158237,0.5
history_shift,tariff_13,tariff_7,LOW,0.10692299713725935,0.5
history_shift,tariff_13,tariff_8,LOW,0.22983050035723673,0.5
history_shift,tariff_13,tariff_9,LOW,0.24586959802344394,0.5
history_shift,tariff_13,tariff_1,MID,-0.3775488639427462,0.5
history_shift,tariff_13,tariff_10,MID,-0.08301311073178426,0.5
history_shift,tariff_13,tariff_11,MID,0.11701288709695813,0.5
history_shift,tariff_13,tariff_12,MID,0.08304853432656517,0.5
history_shift,tariff_13,tariff_13,MID,0.0,0.5
history_shift,tariff_13,tariff_14,MID,0.029574117608221206,0.5
history_shift,tariff_13,tariff_15,MID,-0.018436827232880287,0.5
history_shift,tariff_13,tariff_16,MID,-0.010801335557378333,0.5
history_shift,tariff_13,tariff_17,MID,0.3284692458025683,0.5
history_shift,tariff_13,tariff_18,MID,-0.05392514163962406,0.5
history_shift,tariff_13,tariff_19,MID,-0.14581791326867957,0.5
history_shift,tariff_13,tariff_2,MID,0.32977922835520634,0.5
history_shift,tariff_13,tariff_20,MID,-0.3182923494576295,0.5
history_shift,tariff_13,tariff_21,MID,0.23752322631799946,0.5
history_shift,tariff_13,tariff_3,MID,-0.014168805738147112,0.5
history_shift,tariff_13,tariff_4,MID,-0.037707099471758446,0.5
history_shift,tariff_13,tariff_5,MID,0.3694032038170545,0.5
history_shift,tariff_13,tariff_6,MID,0.14692282299036716,0.5
history_shift,tariff_13,tariff_7,MID,-0.08107399849987708,0.5
history_shift,tariff_13,tariff_8,MID,0.42220043736835855,0.5
history_shift,tariff_13,tariff_9,MID,0.24591127396207677,0.5
history_shift,tariff_14,tariff_1,HIGH,0.29271991171422757,0.5
history_shift,tariff_14,tariff_10,HIGH,-0.18959986659616265,0.5
history_shift,tariff_14,tariff_11,HIGH,-0.15254740793422913,0.5
history_shift,tariff_14,tariff_12,HIGH,-0.08256320532362944,0.5
history_shift,tariff_14,tariff_13,HIGH,-0.10227119301108449,0.5
history_shift,tariff_14,tariff_14,HIGH,0.0,0.5
history_shift,tariff_14,tariff_15,HIGH,-0.12708460878231898,0.5
history_shift,tariff_14,tariff_16,HIGH,-0.03426709727200469,0.5
history_shift,tariff_14,tariff_17,HIGH,-0.03179193861819277,0.5
history_shift,tariff_14,tariff_18,HIGH,0.1889411478156595,0.5
history_shift,tariff_14,tariff_19,HIGH,0.3614175871835652,0.5
history_shift,tariff_14,tariff_2,HIGH,0.419941765724713,0.5
history_shift,tariff_14,tariff_20,HIGH,0.37230942943280965,0.5
history_shift,tariff_14,tariff_21,HIGH,-0.11590290449383395,0.5
history_shift,tariff_14,tariff_3,HIGH,-0.4358760612141295,0.5
history_shift,tariff_14,tariff_4,HIGH,-0.18935890198268684,0.5
history_shift,tariff_14,tariff_5,HIGH,0.0634430225279804,0.5
history_shift,tariff_14,tariff_6,HIGH,0.09422449084525007,0.5
history_shift,tariff_14,tariff_7,HIGH,0.23673247707437625,0.5
history_shift,tariff_14,tariff_8,HIGH,-0.0057367900038484895,0.5
history_shift,tariff_14,tariff_9,HIGH,-0.0050903056585671,0.5
history_shift,tariff_14,tariff_1,LOW,0.256369518838798,0.5
history_shift,tariff_14,tariff_10,LOW,-0.25607942672307743,0.5
history_shift,tariff_14,tariff_11,LOW,-0.20159281401552057,0.5
history_shift,tariff_14,tariff_12,LOW,-0.14576626706243714,0.5
history_shift,tariff_14,tariff_13,LOW,0.03577404889281809,0.5
history_shift,tariff_14,tariff_14,LOW,0.0,0.5
history_shift,tariff_14,tariff_15,LOW,-0.3194050849472607,0.5
history_shift,tariff_14,tariff_16,LOW,0.11099719912066536,0.5
history_shift,tariff_14,tariff_17,LOW,0.13813061046065128,0.5
history_shift,tariff_14,tariff_18,LOW,0.18795033148279913,0.5
history_shift,tariff_14,tariff_19,LOW,-0.3024899996931357,0.5
history_shift,tariff_14,tariff_2,LOW,0.20080337831556175,0.5
history_shift,tariff_14,tariff_20,LOW,-0.020926627110204266,0.5
history_shift,tariff_14,tariff_21,LOW,0.27436678282547633,0.5
history_shift,tariff_14,tariff_3,LOW,0.10724266250069212,0.5
history_shift,tariff_14,tariff_4,LOW,0.2445324437696343,0.5
history_shift,tariff_14,tariff_5,LOW,-0.12276628620346308,0.5
history_shift,tariff_14,tariff_6,LOW,0.1233126486768829,0.5
history_shift,tariff_14,tariff_7,LOW,-0.00692404949180115,0.5
history_shift,tariff_14,tariff_8,LOW,-0.03113986041469574,0.5
history_shift,tariff_14,tariff_9,LOW,0.5853581018842892,0.5
history_shift,tariff_14,tariff_1,MID,0.2739994171521024,0.5
history_shift,tariff_14,tariff_10,MID,-0.11205107487225316,0.5
history_shift,tariff_14,tariff_11,MID,0.1469915136585324,0.5
history_shift,tariff_14,tariff_12,MID,0.050584037794264236,0.5
history_shift,tariff_14,tariff_13,MID,0.13413015138066664,0.5
history_shift,tariff_14,tariff_14,MID,0.0,0.5
history_shift,tariff_14,tariff_15,MID,0.2204731450559497,0.5
history_shift,tariff_14,tariff_16,MID,0.11455017501420836,0.5
history_shift,tariff_14,tariff_17,MID,0.22978601734809323,0.5
history_shift,tariff_14,tariff_18,MID,-0.2690432670869234,0.5
history_shift,tariff_14,tariff_19,MID,-0.14275879789456702,0.5
history_shift,tariff_14,tariff_2,MID,0.13624253464346775,0.5
history_shift,tariff_14,tariff_20,MID,-0.048366349187791965,0.5
history_shift,tariff_14,tariff_21,MID,0.2534362545084361,0.5
history_shift,tariff_14,tariff_3,MID,-0.19238215133671374,0.5
history_shift,tariff_14,tariff_4,MID,0.00011252718039510192,0.5
history_shift,tariff_14,tariff_5,MID,-0.2056023431441809,0.5
history_shift,tariff_14,tariff_6,MID,0.15448976002441656,0.5
history_shift,tariff_14,tariff_7,MID,-0.12074031265731403,0.5
history_shift,tariff_14,tariff_8,MID,0.20585981155149113,0.5
history_shift,tariff_14,tariff_9,MID,0.2111381725615265,0.5
history_shift,tariff_15,tariff_1,HIGH,-0.14846537788957026,0.5
history_shift,tariff_15,tariff_10,HIGH,0.21449125099831337,0.5
history_shift,tariff_15,tariff_11,HIGH,-0.3345472495735645,0.5
history_shift,tariff_15,tariff_12,HIGH,0.03199487377708447,0.5
history_shift,tariff_15,tariff_13,HIGH,-0.24682337094464013,0.5
history_shift,tariff_15,tariff_14,HIGH,-0.26734416754979606,0.5
history_shift,tariff_15,tariff_15,HIGH,0.0,0.5
history_shift,tariff_15,tariff_16,HIGH,0.19317442036368515,0.5
history_shift,tariff_15,tariff_17,HIGH,0.22982608222259135,0.5
history_shift,tariff_15,tariff_18,HIGH,0.08825589799835709,0.5
history_shift,tariff_15,tariff_19,HIGH,-0.10208253059968256,0.5
history_shift,tariff_15,tariff_2,HIGH,-0.16603265684657934,0.5
history_shift,tariff_15,tariff_20,HIGH,0.0428894348888733,0.5
history_shift,tariff_15,tariff_21,HIGH,0.27209867984607644,0.5
history_shift,tariff_15,tariff_3,HIGH,-0.0913371617490967,0.5
history_shift,tariff_15,tariff_4,HIGH,0.06225018669386448,0.5
history_shift,tariff_15,tariff_5,HIGH,0.1431725992994612,0.5
history_shift,tariff_15,tariff_6,HIGH,-0.09256560150985063,0.5
history_shift,tariff_15,tariff_7,HIGH,-0.26625015380758443,0.5
history_shift,tariff_15,tariff_8,HIGH,0.388354135271295,0.5
history_shift,tariff_15,tariff_9,HIGH,-0.17383801554475267,0.5
history_shift,tariff_15,tariff_1,LOW,0.10815405968448225,0.5
history_shift,tariff_15,tariff_10,LOW,-0.2132318618203022,0.5
history_shift,tariff_15,tariff_11,LOW,-0.29092592646676557,0.5
history_shift,tariff_15,tariff_12,LOW,-0.12541687675980542,0.5
history_shift,tariff_15,tariff_13,LOW,0.3018337480191845,0.5
history_shift,tariff_15,tariff_14,LOW,0.046552245929126275,0.5
history_shift,tariff_15,tariff_15,LOW,0.0,0.5
