family,world,split,tariff_plan_code_from,tariff_plan_code_to,arpu_segment,arpu_change_pct,conversion_rate
strong_history,0,development,tariff_13,tariff_12,MID,-0.05936278669401611,0.5
strong_history,0,development,tariff_13,tariff_13,MID,0.0,0.5
strong_history,0,development,tariff_13,tariff_14,MID,0.07771964716363478,0.5
strong_history,0,development,tariff_13,tariff_15,MID,0.10842934064812401,0.5
strong_history,0,development,tariff_13,tariff_16,MID,-0.016945334897900267,0.5
strong_history,0,development,tariff_13,tariff_17,MID,0.0013376581646040546,0.5
strong_history,0,development,tariff_13,tariff_18,MID,0.0024538697430890252,0.5
strong_history,0,development,tariff_13,tariff_19,MID,0.07497699159193154,0.5
strong_history,0,development,tariff_13,tariff_2,MID,0.05013378353192133,0.5
strong_history,0,development,tariff_13,tariff_20,MID,0.011058653532642689,0.5
strong_history,0,development,tariff_13,tariff_21,MID,0.04781315851054169,0.5
strong_history,0,development,tariff_13,tariff_3,MID,-0.050216178487845715,0.5
strong_history,0,development,tariff_13,tariff_4,MID,0.07415261957985986,0.5
strong_history,0,development,tariff_13,tariff_5,MID,0.0002015991718937113,0.5
strong_history,0,development,tariff_13,tariff_6,MID,0.04731800455067063,0.5
strong_history,0,development,tariff_13,tariff_7,MID,0.05439850726103161,0.5
strong_history,0,development,tariff_13,tariff_8,MID,0.5281450677156295,0.5
strong_history,0,development,tariff_13,tariff_9,MID,0.13248323435310108,0.5
strong_history,0,development,tariff_14,tariff_1,HIGH,-0.02029114925615076,0.5
strong_history,0,development,tariff_14,tariff_10,HIGH,0.01350606837335358,0.5
strong_history,0,development,tariff_14,tariff_11,HIGH,0.08481913290831192,0.5
strong_history,0,development,tariff_14,tariff_12,HIGH,-0.02063887016650724,0.5
strong_history,0,development,tariff_14,tariff_13,HIGH,-0.02506843888820852,0.5
strong_history,0,development,tariff_14,tariff_14,HIGH,0.0,0.5
strong_history,0,development,tariff_14,tariff_15,HIGH,0.04357787829981112,0.5
strong_history,0,development,tariff_14,tariff_16,HIGH,0.05849736296930629,0.5
strong_history,0,development,tariff_14,tariff_17,HIGH,0.08989913064653243,0.5
strong_history,0,development,tariff_14,tariff_18,HIGH,0.02789072308665197,0.5
strong_history,0,development,tariff_14,tariff_19,HIGH,0.06524686407496139,0.5
strong_history,0,development,tariff_14,tariff_2,HIGH,0.03235509564006074,0.5
strong_history,0,development,tariff_14,tariff_20,HIGH,-0.005596349576089746,0.5
strong_history,0,development,tariff_14,tariff_21,HIGH,0.027477486535076485,0.5
strong_history,0,development,tariff_14,tariff_3,HIGH,0.04150194718865434,0.5
strong_history,0,development,tariff_14,tariff_4,HIGH,-0.043622380362063805,0.5
strong_history,0,development,tariff_14,tariff_5,HIGH,0.06643924275988403,0.5
strong_history,0,development,tariff_14,tariff_6,HIGH,0.02630187658199193,0.5
strong_history,0,development,tariff_14,tariff_7,HIGH,0.041233723980221834,0.5
strong_history,0,development,tariff_14,tariff_8,HIGH,-0.07155533877406416,0.5
strong_history,0,development,tariff_14,tariff_9,HIGH,0.11295144547378497,0.5
strong_history,0,development,tariff_14,tariff_1,LOW,0.29608829470123443,0.5
strong_history,0,development,tariff_14,tariff_10,LOW,0.0385036218702524,0.5
strong_history,0,development,tariff_14,tariff_11,LOW,-0.008940969478660283,0.5
strong_history,0,development,tariff_14,tariff_12,LOW,0.02226952577916893,0.5
strong_history,0,development,tariff_14,tariff_13,LOW,0.13406482126751496,0.5
strong_history,0,development,tariff_14,tariff_14,LOW,0.0,0.5
strong_history,0,development,tariff_14,tariff_15,LOW,0.05877816344398519,0.5
strong_history,0,development,tariff_14,tariff_16,LOW,0.005581356783040038,0.5
strong_history,0,development,tariff_14,tariff_17,LOW,0.007041788063848026,0.5
strong_history,0,development,tariff_14,tariff_18,LOW,0.04797252494780058,0.5
strong_history,0,development,tariff_14,tariff_19,LOW,0.010396530139960024,0.5
strong_history,0,development,tariff_14,tariff_2,LOW,0.049427928086808945,0.5
strong_history,0,development,tariff_14,tariff_20,LOW,0.029965450559858057,0.5
strong_history,0,development,tariff_14,tariff_21,LOW,0.14970827501760575,0.5
strong_history,0,development,tariff_14,tariff_3,LOW,0.04930120624282067,0.5
strong_history,0,development,tariff_14,tariff_4,LOW,0.23041510575534524,0.5
strong_history,0,development,tariff_14,tariff_5,LOW,0.04829473595638227,0.5
strong_history,0,development,tariff_14,tariff_6,LOW,0.008407185278303288,0.5
strong_history,0,development,tariff_14,tariff_7,LOW,-0.017702340641541553,0.5
strong_history,0,development,tariff_14,tariff_8,LOW,0.563659416847884,0.5
strong_history,0,development,tariff_14,tariff_9,LOW,1.0273102705258494,0.5
strong_history,0,development,tariff_14,tariff_1,MID,-0.0620260791601218,0.5
strong_history,0,development,tariff_14,tariff_10,MID,0.036230119635729155,0.5
strong_history,0,development,tariff_14,tariff_11,MID,-0.07297171662743214,0.5
strong_history,0,development,tariff_14,tariff_12,MID,-0.08446092277423527,0.5
strong_history,0,development,tariff_14,tariff_13,MID,0.08018881692989294,0.5
strong_history,0,development,tariff_14,tariff_14,MID,0.0,0.5
strong_history,0,development,tariff_14,tariff_15,MID,0.052621166676965064,0.5
strong_history,0,development,tariff_14,tariff_16,MID,0.09576231735090524,0.5
